Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max),Number of Terminations,Failure Rate
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P51.0KHCT-ND,ERJ-3EKF5102V,Panasonic Electronic Components,RES SMD 51K OHM 1% 1/10W 0603,100441,0,0.16,0,1,Cut Tape (CT),ERJ,Active,51k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P51.1KHCT-ND,ERJ-3EKF5112V,Panasonic Electronic Components,RES SMD 51.1K OHM 1% 1/10W 0603,100761,0,0.16,0,1,Cut Tape (CT),ERJ,Active,51.1k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P52.3KHCT-ND,ERJ-3EKF5232V,Panasonic Electronic Components,RES SMD 52.3K OHM 1% 1/10W 0603,52214,0,0.16,0,1,Cut Tape (CT),ERJ,Active,52.3k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P53.6KHCT-ND,ERJ-3EKF5362V,Panasonic Electronic Components,RES SMD 53.6K OHM 1% 1/10W 0603,20462,0,0.16,0,1,Cut Tape (CT),ERJ,Active,53.6k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P54.9KHCT-ND,ERJ-3EKF5492V,Panasonic Electronic Components,RES SMD 54.9K OHM 1% 1/10W 0603,74038,0,0.16,0,1,Cut Tape (CT),ERJ,Active,54.9k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P56.0KHCT-ND,ERJ-3EKF5602V,Panasonic Electronic Components,RES SMD 56K OHM 1% 1/10W 0603,75490,0,0.16,0,1,Cut Tape (CT),ERJ,Active,56k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P56.2KHCT-ND,ERJ-3EKF5622V,Panasonic Electronic Components,RES SMD 56.2K OHM 1% 1/10W 0603,78109,0,0.16,0,1,Cut Tape (CT),ERJ,Active,56.2k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P57.6KHCT-ND,ERJ-3EKF5762V,Panasonic Electronic Components,RES SMD 57.6K OHM 1% 1/10W 0603,103814,0,0.16,0,1,Cut Tape (CT),ERJ,Active,57.6k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P59.0KHCT-ND,ERJ-3EKF5902V,Panasonic Electronic Components,RES SMD 59K OHM 1% 1/10W 0603,94369,0,0.16,0,1,Cut Tape (CT),ERJ,Active,59k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P60.4KHCT-ND,ERJ-3EKF6042V,Panasonic Electronic Components,RES SMD 60.4K OHM 1% 1/10W 0603,76585,0,0.16,0,1,Cut Tape (CT),ERJ,Active,60.4k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P61.9KHCT-ND,ERJ-3EKF6192V,Panasonic Electronic Components,RES SMD 61.9K OHM 1% 1/10W 0603,89495,0,0.16,0,1,Cut Tape (CT),ERJ,Active,61.9k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P62.0KHCT-ND,ERJ-3EKF6202V,Panasonic Electronic Components,RES SMD 62K OHM 1% 1/10W 0603,19291,0,0.16,0,1,Cut Tape (CT),ERJ,Active,62k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P63.4KHCT-ND,ERJ-3EKF6342V,Panasonic Electronic Components,RES SMD 63.4K OHM 1% 1/10W 0603,95116,0,0.16,0,1,Cut Tape (CT),ERJ,Active,63.4k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P64.9KHCT-ND,ERJ-3EKF6492V,Panasonic Electronic Components,RES SMD 64.9K OHM 1% 1/10W 0603,41269,0,0.16,0,1,Cut Tape (CT),ERJ,Active,64.9k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P66.5KHCT-ND,ERJ-3EKF6652V,Panasonic Electronic Components,RES SMD 66.5K OHM 1% 1/10W 0603,14444,0,0.16,0,1,Cut Tape (CT),ERJ,Active,66.5k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P68.0KHCT-ND,ERJ-3EKF6802V,Panasonic Electronic Components,RES SMD 68K OHM 1% 1/10W 0603,78758,0,0.16,0,1,Cut Tape (CT),ERJ,Active,68k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P68.1KHCT-ND,ERJ-3EKF6812V,Panasonic Electronic Components,RES SMD 68.1K OHM 1% 1/10W 0603,6556,0,0.16,0,1,Cut Tape (CT),ERJ,Active,68.1k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P69.8KHCT-ND,ERJ-3EKF6982V,Panasonic Electronic Components,RES SMD 69.8K OHM 1% 1/10W 0603,107445,0,0.16,0,1,Cut Tape (CT),ERJ,Active,69.8k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P71.5KHCT-ND,ERJ-3EKF7152V,Panasonic Electronic Components,RES SMD 71.5K OHM 1% 1/10W 0603,31313,0,0.16,0,1,Cut Tape (CT),ERJ,Active,71.5k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P73.2KHCT-ND,ERJ-3EKF7322V,Panasonic Electronic Components,RES SMD 73.2K OHM 1% 1/10W 0603,102644,0,0.16,0,1,Cut Tape (CT),ERJ,Active,73.2k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P75.0KHCT-ND,ERJ-3EKF7502V,Panasonic Electronic Components,RES SMD 75K OHM 1% 1/10W 0603,14862,0,0.16,0,1,Cut Tape (CT),ERJ,Active,75k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P76.8KHCT-ND,ERJ-3EKF7682V,Panasonic Electronic Components,RES SMD 76.8K OHM 1% 1/10W 0603,122621,0,0.16,0,1,Cut Tape (CT),ERJ,Active,76.8k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P78.7KHCT-ND,ERJ-3EKF7872V,Panasonic Electronic Components,RES SMD 78.7K OHM 1% 1/10W 0603,49553,0,0.16,0,1,Cut Tape (CT),ERJ,Active,78.7k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P80.6KHCT-ND,ERJ-3EKF8062V,Panasonic Electronic Components,RES SMD 80.6K OHM 1% 1/10W 0603,94198,0,0.16,0,1,Cut Tape (CT),ERJ,Active,80.6k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P82.0KHCT-ND,ERJ-3EKF8202V,Panasonic Electronic Components,RES SMD 82K OHM 1% 1/10W 0603,75368,0,0.16,0,1,Cut Tape (CT),ERJ,Active,82k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P82.5KHCT-ND,ERJ-3EKF8252V,Panasonic Electronic Components,RES SMD 82.5K OHM 1% 1/10W 0603,176696,0,0.16,0,1,Cut Tape (CT),ERJ,Active,82.5k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P84.5KHCT-ND,ERJ-3EKF8452V,Panasonic Electronic Components,RES SMD 84.5K OHM 1% 1/10W 0603,57077,0,0.16,0,1,Cut Tape (CT),ERJ,Active,84.5k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P86.6KHCT-ND,ERJ-3EKF8662V,Panasonic Electronic Components,RES SMD 86.6K OHM 1% 1/10W 0603,64371,0,0.16,0,1,Cut Tape (CT),ERJ,Active,86.6k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P88.7KHCT-ND,ERJ-3EKF8872V,Panasonic Electronic Components,RES SMD 88.7K OHM 1% 1/10W 0603,61199,0,0.16,0,1,Cut Tape (CT),ERJ,Active,88.7k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P90.9KHCT-ND,ERJ-3EKF9092V,Panasonic Electronic Components,RES SMD 90.9K OHM 1% 1/10W 0603,134574,0,0.16,0,1,Cut Tape (CT),ERJ,Active,90.9k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P91.0KHCT-ND,ERJ-3EKF9102V,Panasonic Electronic Components,RES SMD 91K OHM 1% 1/10W 0603,77094,0,0.16,0,1,Cut Tape (CT),ERJ,Active,91k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P93.1KHCT-ND,ERJ-3EKF9312V,Panasonic Electronic Components,RES SMD 93.1K OHM 1% 1/10W 0603,109055,0,0.16,0,1,Cut Tape (CT),ERJ,Active,93.1k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P95.3KHCT-ND,ERJ-3EKF9532V,Panasonic Electronic Components,RES SMD 95.3K OHM 1% 1/10W 0603,187,0,0.16,0,1,Cut Tape (CT),ERJ,Active,95.3k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P97.6KHCT-ND,ERJ-3EKF9762V,Panasonic Electronic Components,RES SMD 97.6K OHM 1% 1/10W 0603,56973,0,0.16,0,1,Cut Tape (CT),ERJ,Active,97.6k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P100KHCT-ND,ERJ-3EKF1003V,Panasonic Electronic Components,RES SMD 100K OHM 1% 1/10W 0603,87331,0,0.16,0,1,Cut Tape (CT),ERJ,Active,100k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P102KHCT-ND,ERJ-3EKF1023V,Panasonic Electronic Components,RES SMD 102K OHM 1% 1/10W 0603,100562,0,0.16,0,1,Cut Tape (CT),ERJ,Active,102k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P105KHCT-ND,ERJ-3EKF1053V,Panasonic Electronic Components,RES SMD 105K OHM 1% 1/10W 0603,55095,0,0.16,0,1,Cut Tape (CT),ERJ,Active,105k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P107KHCT-ND,ERJ-3EKF1073V,Panasonic Electronic Components,RES SMD 107K OHM 1% 1/10W 0603,39459,0,0.16,0,1,Cut Tape (CT),ERJ,Active,107k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P110KHCT-ND,ERJ-3EKF1103V,Panasonic Electronic Components,RES SMD 110K OHM 1% 1/10W 0603,4782,0,0.16,0,1,Cut Tape (CT),ERJ,Active,110k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P113KHCT-ND,ERJ-3EKF1133V,Panasonic Electronic Components,RES SMD 113K OHM 1% 1/10W 0603,78739,0,0.16,0,1,Cut Tape (CT),ERJ,Active,113k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P115KHCT-ND,ERJ-3EKF1153V,Panasonic Electronic Components,RES SMD 115K OHM 1% 1/10W 0603,6216,0,0.16,0,1,Cut Tape (CT),ERJ,Active,115k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P118KHCT-ND,ERJ-3EKF1183V,Panasonic Electronic Components,RES SMD 118K OHM 1% 1/10W 0603,94805,0,0.16,0,1,Cut Tape (CT),ERJ,Active,118k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P120KHCT-ND,ERJ-3EKF1203V,Panasonic Electronic Components,RES SMD 120K OHM 1% 1/10W 0603,1780,0,0.16,0,1,Cut Tape (CT),ERJ,Active,120k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P121KHCT-ND,ERJ-3EKF1213V,Panasonic Electronic Components,RES SMD 121K OHM 1% 1/10W 0603,0,0,0.16,0,1,Cut Tape (CT),ERJ,Active,121k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_ERJ-P6W%20Series.jpg,P124KHCT-ND,ERJ-3EKF1243V,Panasonic Electronic Components,RES SMD 124K OHM 1% 1/10W 0603,21236,0,0.16,0,1,Cut Tape (CT),ERJ,Active,124k,ñ1%,"0.1W, 1/10W",Thick Film,Automotive AEC-Q200,ñ100ppm/øC,-55øC ~ 155øC,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)",2,-
